TIMESTAMP,AirTC_2m_Avg,RH_2m,AirTC_25m_Avg,RH_25m
2017-06-18,22.769743055555555,3.890739583333333,24.935166666666667,23.611611111111113
2017-06-19,18.61501388888889,15.283544444444445,19.860277777777778,41.77931944444445
2017-06-20,19.410541666666667,4.917697222222222,21.423527777777778,24.503335416666665
2017-06-21,21.866770833333334,0.47387916666666663,23.624965277777775,15.63445138888889
2017-06-22,19.79221527777778,0.6215013888888888,21.887916666666666,17.134611111111113
2017-06-23,21.485416666666666,0.4903805555555555,23.137430555555557,15.235263888888888
2017-06-24,22.616583333333335,0.47673055555555555,24.304701388888887,17.052374999999998
2017-06-25,22.308576388888888,0.9641569444444444,25.11098611111111,17.776013888888887
2017-06-26,21.82163437236731,9.164138163437237,23.125998315080036,31.403934288121317
2017-06-27,13.157435876623376,55.69390422077922,15.445892857142857,71.72304383116882
2017-06-28,16.115821678321677,29.814825174825177,18.197465034965035,48.75621503496504
2017-06-29,16.68297474747475,19.243435064935063,18.895454545454545,38.5842784992785
2017-06-30,17.506798679867988,11.264815181518152,19.10166116611661,35.8548404840484
